Source_Node_ID,Target_Node_ID,Declarations,Reciprocal,Edge_Weight,Source_School,Source_Class
SCH-BPRESEC_2VISUAL_003,SCH-BPRESEC_2VISUAL_015,1,0,1.0,SCH-BPRESEC,2VISUAL
SCH-BPRESEC_2VISUAL_003,SCH-BPRESEC_2VISUAL_016,1,0,1.0,SCH-BPRESEC,2VISUAL
SCH-BPRESEC_2VISUAL_003,SCH-BPRESEC_2VISUAL_017,1,0,1.0,SCH-BPRESEC,2VISUAL
SCH-BPRESEC_2VISUAL_003,SCH-BPRESEC_2VISUAL_019,1,0,1.0,SCH-BPRESEC,2VISUAL
SCH-BPRESEC_2VISUAL_003,SCH-BPRESEC_2VISUAL_020,1,0,1.0,SCH-BPRESEC,2VISUAL
SCH-BPRESEC_2VISUAL_003,SCH-BPRESEC_2VISUAL_026,1,0,1.0,SCH-BPRESEC,2VISUAL
SCH-BPRESEC_2VISUAL_004,SCH-BPRESEC_2VISUAL_005,2,1,1.0,SCH-BPRESEC,2VISUAL
SCH-BPRESEC_2VISUAL_004,SCH-BPRESEC_2VISUAL_006,2,1,1.0,SCH-BPRESEC,2VISUAL
SCH-BPRESEC_2VISUAL_004,SCH-BPRESEC_2VISUAL_007,1,0,1.0,SCH-BPRESEC,2VISUAL
SCH-BPRESEC_2VISUAL_004,SCH-BPRESEC_2VISUAL_012,1,0,1.0,SCH-BPRESEC,2VISUAL
SCH-BPRESEC_2VISUAL_004,SCH-BPRESEC_2VISUAL_015,1,0,1.0,SCH-BPRESEC,2VISUAL
SCH-BPRESEC_2VISUAL_005,SCH-BPRESEC_2VISUAL_006,2,1,1.0,SCH-BPRESEC,2VISUAL
SCH-BPRESEC_2VISUAL_005,SCH-BPRESEC_2VISUAL_007,2,1,1.0,SCH-BPRESEC,2VISUAL
SCH-BPRESEC_2VISUAL_005,SCH-BPRESEC_2VISUAL_010,1,0,1.0,SCH-BPRESEC,2VISUAL
SCH-BPRESEC_2VISUAL_005,SCH-BPRESEC_2VISUAL_031,1,0,1.0,SCH-BPRESEC,2VISUAL
SCH-BPRESEC_2VISUAL_006,SCH-BPRESEC_2VISUAL_007,1,0,1.0,SCH-BPRESEC,2VISUAL
SCH-BPRESEC_2VISUAL_006,SCH-BPRESEC_2VISUAL_012,1,0,1.0,SCH-BPRESEC,2VISUAL
SCH-BPRESEC_2VISUAL_007,SCH-BPRESEC_2VISUAL_009,1,0,1.0,SCH-BPRESEC,2VISUAL
SCH-BPRESEC_2VISUAL_007,SCH-BPRESEC_2VISUAL_010,1,0,1.0,SCH-BPRESEC,2VISUAL
SCH-BPRESEC_2VISUAL_008,SCH-BPRESEC_2VISUAL_026,1,0,1.0,SCH-BPRESEC,2VISUAL
SCH-BPRESEC_2VISUAL_008,SCH-BPRESEC_2VISUAL_029,1,0,1.0,SCH-BPRESEC,2VISUAL
SCH-BPRESEC_2VISUAL_008,SCH-BPRESEC_2VISUAL_030,1,0,1.0,SCH-BPRESEC,2VISUAL
SCH-BPRESEC_2VISUAL_008,SCH-BPRESEC_2VISUAL_038,1,0,1.0,SCH-BPRESEC,2VISUAL
SCH-BPRESEC_2VISUAL_009,SCH-BPRESEC_2VISUAL_013,1,0,1.0,SCH-BPRESEC,2VISUAL
SCH-BPRESEC_2VISUAL_009,SCH-BPRESEC_2VISUAL_014,1,0,1.0,SCH-BPRESEC,2VISUAL
SCH-BPRESEC_2VISUAL_009,SCH-BPRESEC_2VISUAL_015,1,0,1.0,SCH-BPRESEC,2VISUAL
SCH-BPRESEC_2VISUAL_009,SCH-BPRESEC_2VISUAL_023,1,0,1.0,SCH-BPRESEC,2VISUAL
SCH-BPRESEC_2VISUAL_009,SCH-BPRESEC_2VISUAL_026,1,0,1.0,SCH-BPRESEC,2VISUAL
SCH-BPRESEC_2VISUAL_009,SCH-BPRESEC_2VISUAL_029,1,0,1.0,SCH-BPRESEC,2VISUAL
SCH-BPRESEC_2VISUAL_010,SCH-BPRESEC_2VISUAL_012,1,0,1.0,SCH-BPRESEC,2VISUAL
SCH-BPRESEC_2VISUAL_010,SCH-BPRESEC_2VISUAL_013,1,0,1.0,SCH-BPRESEC,2VISUAL
SCH-BPRESEC_2VISUAL_010,SCH-BPRESEC_2VISUAL_014,1,0,1.0,SCH-BPRESEC,2VISUAL
SCH-BPRESEC_2VISUAL_010,SCH-BPRESEC_2VISUAL_015,1,0,1.0,SCH-BPRESEC,2VISUAL
SCH-BPRESEC_2VISUAL_010,SCH-BPRESEC_2VISUAL_016,1,0,1.0,SCH-BPRESEC,2VISUAL
SCH-BPRESEC_2VISUAL_010,SCH-BPRESEC_2VISUAL_017,1,0,1.0,SCH-BPRESEC,2VISUAL
SCH-BPRESEC_2VISUAL_010,SCH-BPRESEC_2VISUAL_031,1,0,1.0,SCH-BPRESEC,2VISUAL
SCH-BPRESEC_2VISUAL_011,SCH-BPRESEC_2VISUAL_015,1,0,1.0,SCH-BPRESEC,2VISUAL
SCH-BPRESEC_2VISUAL_011,SCH-BPRESEC_2VISUAL_031,1,0,1.0,SCH-BPRESEC,2VISUAL
SCH-BPRESEC_2VISUAL_012,SCH-BPRESEC_2VISUAL_014,1,0,1.0,SCH-BPRESEC,2VISUAL
SCH-BPRESEC_2VISUAL_012,SCH-BPRESEC_2VISUAL_031,1,0,1.0,SCH-BPRESEC,2VISUAL
SCH-BPRESEC_2VISUAL_012,SCH-BPRESEC_2VISUAL_035,1,0,1.0,SCH-BPRESEC,2VISUAL
SCH-BPRESEC_2VISUAL_013,SCH-BPRESEC_2VISUAL_014,1,0,1.0,SCH-BPRESEC,2VISUAL
SCH-BPRESEC_2VISUAL_013,SCH-BPRESEC_2VISUAL_015,1,0,1.0,SCH-BPRESEC,2VISUAL
SCH-BPRESEC_2VISUAL_013,SCH-BPRESEC_2VISUAL_017,1,0,1.0,SCH-BPRESEC,2VISUAL
SCH-BPRESEC_2VISUAL_013,SCH-BPRESEC_2VISUAL_029,1,0,1.0,SCH-BPRESEC,2VISUAL
SCH-BPRESEC_2VISUAL_014,SCH-BPRESEC_2VISUAL_029,1,0,1.0,SCH-BPRESEC,2VISUAL
SCH-BPRESEC_2VISUAL_014,SCH-BPRESEC_2VISUAL_030,1,0,1.0,SCH-BPRESEC,2VISUAL
SCH-BPRESEC_2VISUAL_015,SCH-BPRESEC_2VISUAL_016,1,0,1.0,SCH-BPRESEC,2VISUAL
SCH-BPRESEC_2VISUAL_015,SCH-BPRESEC_2VISUAL_017,1,0,1.0,SCH-BPRESEC,2VISUAL
SCH-BPRESEC_2VISUAL_015,SCH-BPRESEC_2VISUAL_019,1,0,1.0,SCH-BPRESEC,2VISUAL
SCH-BPRESEC_2VISUAL_015,SCH-BPRESEC_2VISUAL_020,1,0,1.0,SCH-BPRESEC,2VISUAL
SCH-BPRESEC_2VISUAL_015,SCH-BPRESEC_2VISUAL_021,1,0,1.0,SCH-BPRESEC,2VISUAL
SCH-BPRESEC_2VISUAL_015,SCH-BPRESEC_2VISUAL_028,1,0,1.0,SCH-BPRESEC,2VISUAL
SCH-BPRESEC_2VISUAL_015,SCH-BPRESEC_2VISUAL_031,1,0,1.0,SCH-BPRESEC,2VISUAL
SCH-BPRESEC_2VISUAL_016,SCH-BPRESEC_2VISUAL_019,1,0,1.0,SCH-BPRESEC,2VISUAL
SCH-BPRESEC_2VISUAL_016,SCH-BPRESEC_2VISUAL_021,1,0,1.0,SCH-BPRESEC,2VISUAL
SCH-BPRESEC_2VISUAL_016,SCH-BPRESEC_2VISUAL_022,1,0,1.0,SCH-BPRESEC,2VISUAL
SCH-BPRESEC_2VISUAL_017,SCH-BPRESEC_2VISUAL_018,1,0,1.0,SCH-BPRESEC,2VISUAL
SCH-BPRESEC_2VISUAL_017,SCH-BPRESEC_2VISUAL_021,1,0,1.0,SCH-BPRESEC,2VISUAL
SCH-BPRESEC_2VISUAL_018,SCH-BPRESEC_2VISUAL_020,1,0,1.0,SCH-BPRESEC,2VISUAL
SCH-BPRESEC_2VISUAL_018,SCH-BPRESEC_2VISUAL_021,1,0,1.0,SCH-BPRESEC,2VISUAL
SCH-BPRESEC_2VISUAL_019,SCH-BPRESEC_2VISUAL_021,1,0,1.0,SCH-BPRESEC,2VISUAL
SCH-BPRESEC_2VISUAL_019,SCH-BPRESEC_2VISUAL_023,1,0,1.0,SCH-BPRESEC,2VISUAL
SCH-BPRESEC_2VISUAL_019,SCH-BPRESEC_2VISUAL_025,1,0,1.0,SCH-BPRESEC,2VISUAL
SCH-BPRESEC_2VISUAL_020,SCH-BPRESEC_2VISUAL_023,2,1,1.0,SCH-BPRESEC,2VISUAL
SCH-BPRESEC_2VISUAL_020,SCH-BPRESEC_2VISUAL_024,1,0,1.0,SCH-BPRESEC,2VISUAL
SCH-BPRESEC_2VISUAL_020,SCH-BPRESEC_2VISUAL_025,1,0,1.0,SCH-BPRESEC,2VISUAL
SCH-BPRESEC_2VISUAL_020,SCH-BPRESEC_2VISUAL_032,1,0,1.0,SCH-BPRESEC,2VISUAL
SCH-BPRESEC_2VISUAL_020,SCH-BPRESEC_2VISUAL_033,1,0,1.0,SCH-BPRESEC,2VISUAL
SCH-BPRESEC_2VISUAL_021,SCH-BPRESEC_2VISUAL_022,1,0,1.0,SCH-BPRESEC,2VISUAL
SCH-BPRESEC_2VISUAL_021,SCH-BPRESEC_2VISUAL_023,2,1,1.0,SCH-BPRESEC,2VISUAL
SCH-BPRESEC_2VISUAL_021,SCH-BPRESEC_2VISUAL_024,1,0,1.0,SCH-BPRESEC,2VISUAL
SCH-BPRESEC_2VISUAL_021,SCH-BPRESEC_2VISUAL_025,1,0,1.0,SCH-BPRESEC,2VISUAL
SCH-BPRESEC_2VISUAL_021,SCH-BPRESEC_2VISUAL_026,1,0,1.0,SCH-BPRESEC,2VISUAL
SCH-BPRESEC_2VISUAL_021,SCH-BPRESEC_2VISUAL_034,1,0,1.0,SCH-BPRESEC,2VISUAL
SCH-BPRESEC_2VISUAL_022,SCH-BPRESEC_2VISUAL_024,2,1,1.0,SCH-BPRESEC,2VISUAL
SCH-BPRESEC_2VISUAL_022,SCH-BPRESEC_2VISUAL_025,1,0,1.0,SCH-BPRESEC,2VISUAL
SCH-BPRESEC_2VISUAL_022,SCH-BPRESEC_2VISUAL_026,1,0,1.0,SCH-BPRESEC,2VISUAL
SCH-BPRESEC_2VISUAL_023,SCH-BPRESEC_2VISUAL_026,1,0,1.0,SCH-BPRESEC,2VISUAL
SCH-BPRESEC_2VISUAL_024,SCH-BPRESEC_2VISUAL_025,2,1,1.0,SCH-BPRESEC,2VISUAL
SCH-BPRESEC_2VISUAL_024,SCH-BPRESEC_2VISUAL_026,1,0,1.0,SCH-BPRESEC,2VISUAL
SCH-BPRESEC_2VISUAL_024,SCH-BPRESEC_2VISUAL_029,1,0,1.0,SCH-BPRESEC,2VISUAL
SCH-BPRESEC_2VISUAL_024,SCH-BPRESEC_2VISUAL_039,1,0,1.0,SCH-BPRESEC,2VISUAL
SCH-BPRESEC_2VISUAL_025,SCH-BPRESEC_2VISUAL_026,1,0,1.0,SCH-BPRESEC,2VISUAL
SCH-BPRESEC_2VISUAL_025,SCH-BPRESEC_2VISUAL_033,1,0,1.0,SCH-BPRESEC,2VISUAL
SCH-BPRESEC_2VISUAL_025,SCH-BPRESEC_2VISUAL_036,1,0,1.0,SCH-BPRESEC,2VISUAL
SCH-BPRESEC_2VISUAL_025,SCH-BPRESEC_2VISUAL_040,1,0,1.0,SCH-BPRESEC,2VISUAL
SCH-BPRESEC_2VISUAL_026,SCH-BPRESEC_2VISUAL_028,1,0,1.0,SCH-BPRESEC,2VISUAL
SCH-BPRESEC_2VISUAL_027,SCH-BPRESEC_2VISUAL_028,2,1,1.0,SCH-BPRESEC,2VISUAL
SCH-BPRESEC_2VISUAL_027,SCH-BPRESEC_2VISUAL_029,1,0,1.0,SCH-BPRESEC,2VISUAL
SCH-BPRESEC_2VISUAL_027,SCH-BPRESEC_2VISUAL_030,2,1,1.0,SCH-BPRESEC,2VISUAL
SCH-BPRESEC_2VISUAL_027,SCH-BPRESEC_2VISUAL_032,1,0,1.0,SCH-BPRESEC,2VISUAL
SCH-BPRESEC_2VISUAL_027,SCH-BPRESEC_2VISUAL_040,1,0,1.0,SCH-BPRESEC,2VISUAL
SCH-BPRESEC_2VISUAL_028,SCH-BPRESEC_2VISUAL_029,1,0,1.0,SCH-BPRESEC,2VISUAL
SCH-BPRESEC_2VISUAL_028,SCH-BPRESEC_2VISUAL_032,1,0,1.0,SCH-BPRESEC,2VISUAL
SCH-BPRESEC_2VISUAL_028,SCH-BPRESEC_2VISUAL_040,1,0,1.0,SCH-BPRESEC,2VISUAL
SCH-BPRESEC_2VISUAL_029,SCH-BPRESEC_2VISUAL_030,2,1,1.0,SCH-BPRESEC,2VISUAL
SCH-BPRESEC_2VISUAL_029,SCH-BPRESEC_2VISUAL_031,2,1,1.0,SCH-BPRESEC,2VISUAL
SCH-BPRESEC_2VISUAL_029,SCH-BPRESEC_2VISUAL_032,1,0,1.0,SCH-BPRESEC,2VISUAL
SCH-BPRESEC_2VISUAL_029,SCH-BPRESEC_2VISUAL_035,1,0,1.0,SCH-BPRESEC,2VISUAL
SCH-BPRESEC_2VISUAL_030,SCH-BPRESEC_2VISUAL_031,2,1,1.0,SCH-BPRESEC,2VISUAL
SCH-BPRESEC_2VISUAL_030,SCH-BPRESEC_2VISUAL_032,1,0,1.0,SCH-BPRESEC,2VISUAL
SCH-BPRESEC_2VISUAL_030,SCH-BPRESEC_2VISUAL_036,2,1,1.0,SCH-BPRESEC,2VISUAL
SCH-BPRESEC_2VISUAL_030,SCH-BPRESEC_2VISUAL_037,1,0,1.0,SCH-BPRESEC,2VISUAL
SCH-BPRESEC_2VISUAL_030,SCH-BPRESEC_2VISUAL_040,1,0,1.0,SCH-BPRESEC,2VISUAL
SCH-BPRESEC_2VISUAL_031,SCH-BPRESEC_2VISUAL_032,1,0,1.0,SCH-BPRESEC,2VISUAL
SCH-BPRESEC_2VISUAL_031,SCH-BPRESEC_2VISUAL_034,1,0,1.0,SCH-BPRESEC,2VISUAL
SCH-BPRESEC_2VISUAL_031,SCH-BPRESEC_2VISUAL_035,1,0,1.0,SCH-BPRESEC,2VISUAL
SCH-BPRESEC_2VISUAL_031,SCH-BPRESEC_2VISUAL_039,1,0,1.0,SCH-BPRESEC,2VISUAL
SCH-BPRESEC_2VISUAL_032,SCH-BPRESEC_2VISUAL_036,1,0,1.0,SCH-BPRESEC,2VISUAL
SCH-BPRESEC_2VISUAL_032,SCH-BPRESEC_2VISUAL_038,1,0,1.0,SCH-BPRESEC,2VISUAL
SCH-BPRESEC_2VISUAL_032,SCH-BPRESEC_2VISUAL_039,2,1,1.0,SCH-BPRESEC,2VISUAL
SCH-BPRESEC_2VISUAL_033,SCH-BPRESEC_2VISUAL_034,2,1,1.0,SCH-BPRESEC,2VISUAL
SCH-BPRESEC_2VISUAL_033,SCH-BPRESEC_2VISUAL_035,2,1,1.0,SCH-BPRESEC,2VISUAL
SCH-BPRESEC_2VISUAL_033,SCH-BPRESEC_2VISUAL_036,1,0,1.0,SCH-BPRESEC,2VISUAL
SCH-BPRESEC_2VISUAL_034,SCH-BPRESEC_2VISUAL_036,2,1,1.0,SCH-BPRESEC,2VISUAL
SCH-BPRESEC_2VISUAL_034,SCH-BPRESEC_2VISUAL_037,1,0,1.0,SCH-BPRESEC,2VISUAL
SCH-BPRESEC_2VISUAL_034,SCH-BPRESEC_2VISUAL_038,1,0,1.0,SCH-BPRESEC,2VISUAL
SCH-BPRESEC_2VISUAL_035,SCH-BPRESEC_2VISUAL_036,1,0,1.0,SCH-BPRESEC,2VISUAL
SCH-BPRESEC_2VISUAL_035,SCH-BPRESEC_2VISUAL_038,1,0,1.0,SCH-BPRESEC,2VISUAL
SCH-BPRESEC_2VISUAL_035,SCH-BPRESEC_2VISUAL_040,1,0,1.0,SCH-BPRESEC,2VISUAL
SCH-BPRESEC_2VISUAL_036,SCH-BPRESEC_2VISUAL_037,1,0,1.0,SCH-BPRESEC,2VISUAL
SCH-BPRESEC_2VISUAL_036,SCH-BPRESEC_2VISUAL_038,1,0,1.0,SCH-BPRESEC,2VISUAL
SCH-BPRESEC_2VISUAL_036,SCH-BPRESEC_2VISUAL_040,1,0,1.0,SCH-BPRESEC,2VISUAL
SCH-BPRESEC_2VISUAL_037,SCH-BPRESEC_2VISUAL_038,2,1,1.0,SCH-BPRESEC,2VISUAL
SCH-BPRESEC_2VISUAL_037,SCH-BPRESEC_2VISUAL_039,2,1,1.0,SCH-BPRESEC,2VISUAL
SCH-BPRESEC_2VISUAL_037,SCH-BPRESEC_2VISUAL_040,1,0,1.0,SCH-BPRESEC,2VISUAL
SCH-BPRESEC_2VISUAL_038,SCH-BPRESEC_2VISUAL_039,1,0,1.0,SCH-BPRESEC,2VISUAL
SCH-BPRESEC_2VISUAL_039,SCH-BPRESEC_2VISUAL_040,1,0,1.0,SCH-BPRESEC,2VISUAL
SCH-JOY_1ARTS1_001,SCH-JOY_1ARTS1_002,2,1,1.0,SCH-JOY,1ARTS1
SCH-JOY_1ARTS1_001,SCH-JOY_1ARTS1_004,2,1,1.0,SCH-JOY,1ARTS1
SCH-JOY_1ARTS1_001,SCH-JOY_1ARTS1_005,2,1,1.0,SCH-JOY,1ARTS1
SCH-JOY_1ARTS1_001,SCH-JOY_1ARTS1_010,1,0,1.0,SCH-JOY,1ARTS1
SCH-JOY_1ARTS1_001,SCH-JOY_1ARTS1_014,1,0,1.0,SCH-JOY,1ARTS1
SCH-JOY_1ARTS1_001,SCH-JOY_1ARTS1_018,1,0,1.0,SCH-JOY,1ARTS1
SCH-JOY_1ARTS1_001,SCH-JOY_1ARTS1_024,1,0,1.0,SCH-JOY,1ARTS1
SCH-JOY_1ARTS1_001,SCH-JOY_1ARTS1_027,1,0,1.0,SCH-JOY,1ARTS1
SCH-JOY_1ARTS1_001,SCH-JOY_1ARTS1_029,1,0,1.0,SCH-JOY,1ARTS1
SCH-JOY_1ARTS1_001,SCH-JOY_1ARTS1_031,1,0,1.0,SCH-JOY,1ARTS1
SCH-JOY_1ARTS1_001,SCH-JOY_1ARTS1_035,1,0,1.0,SCH-JOY,1ARTS1
SCH-JOY_1ARTS1_002,SCH-JOY_1ARTS1_003,1,0,1.0,SCH-JOY,1ARTS1
SCH-JOY_1ARTS1_002,SCH-JOY_1ARTS1_004,1,0,1.0,SCH-JOY,1ARTS1
SCH-JOY_1ARTS1_002,SCH-JOY_1ARTS1_005,1,0,1.0,SCH-JOY,1ARTS1
SCH-JOY_1ARTS1_002,SCH-JOY_1ARTS1_006,2,1,1.0,SCH-JOY,1ARTS1
SCH-JOY_1ARTS1_002,SCH-JOY_1ARTS1_011,1,0,1.0,SCH-JOY,1ARTS1
SCH-JOY_1ARTS1_002,SCH-JOY_1ARTS1_012,1,0,1.0,SCH-JOY,1ARTS1
SCH-JOY_1ARTS1_002,SCH-JOY_1ARTS1_013,1,0,1.0,SCH-JOY,1ARTS1
SCH-JOY_1ARTS1_002,SCH-JOY_1ARTS1_014,1,0,1.0,SCH-JOY,1ARTS1
SCH-JOY_1ARTS1_002,SCH-JOY_1ARTS1_015,2,1,1.0,SCH-JOY,1ARTS1
SCH-JOY_1ARTS1_002,SCH-JOY_1ARTS1_016,1,0,1.0,SCH-JOY,1ARTS1
SCH-JOY_1ARTS1_002,SCH-JOY_1ARTS1_027,2,1,1.0,SCH-JOY,1ARTS1
SCH-JOY_1ARTS1_003,SCH-JOY_1ARTS1_004,1,0,1.0,SCH-JOY,1ARTS1
SCH-JOY_1ARTS1_003,SCH-JOY_1ARTS1_005,1,0,1.0,SCH-JOY,1ARTS1
SCH-JOY_1ARTS1_003,SCH-JOY_1ARTS1_006,2,1,1.0,SCH-JOY,1ARTS1
SCH-JOY_1ARTS1_003,SCH-JOY_1ARTS1_015,2,1,1.0,SCH-JOY,1ARTS1
SCH-JOY_1ARTS1_003,SCH-JOY_1ARTS1_023,1,0,1.0,SCH-JOY,1ARTS1
SCH-JOY_1ARTS1_003,SCH-JOY_1ARTS1_027,2,1,1.0,SCH-JOY,1ARTS1
SCH-JOY_1ARTS1_004,SCH-JOY_1ARTS1_005,2,1,1.0,SCH-JOY,1ARTS1
SCH-JOY_1ARTS1_004,SCH-JOY_1ARTS1_006,2,1,1.0,SCH-JOY,1ARTS1
SCH-JOY_1ARTS1_005,SCH-JOY_1ARTS1_006,1,0,1.0,SCH-JOY,1ARTS1
SCH-JOY_1ARTS1_005,SCH-JOY_1ARTS1_007,1,0,1.0,SCH-JOY,1ARTS1
SCH-JOY_1ARTS1_005,SCH-JOY_1ARTS1_008,1,0,1.0,SCH-JOY,1ARTS1
SCH-JOY_1ARTS1_005,SCH-JOY_1ARTS1_010,1,0,1.0,SCH-JOY,1ARTS1
SCH-JOY_1ARTS1_005,SCH-JOY_1ARTS1_011,1,0,1.0,SCH-JOY,1ARTS1
SCH-JOY_1ARTS1_005,SCH-JOY_1ARTS1_015,1,0,1.0,SCH-JOY,1ARTS1
SCH-JOY_1ARTS1_005,SCH-JOY_1ARTS1_023,2,1,1.0,SCH-JOY,1ARTS1
SCH-JOY_1ARTS1_005,SCH-JOY_1ARTS1_028,1,0,1.0,SCH-JOY,1ARTS1
SCH-JOY_1ARTS1_006,SCH-JOY_1ARTS1_011,1,0,1.0,SCH-JOY,1ARTS1
SCH-JOY_1ARTS1_006,SCH-JOY_1ARTS1_022,1,0,1.0,SCH-JOY,1ARTS1
SCH-JOY_1ARTS1_006,SCH-JOY_1ARTS1_028,1,0,1.0,SCH-JOY,1ARTS1
SCH-JOY_1ARTS1_007,SCH-JOY_1ARTS1_008,2,1,1.0,SCH-JOY,1ARTS1
SCH-JOY_1ARTS1_007,SCH-JOY_1ARTS1_009,2,1,1.0,SCH-JOY,1ARTS1
SCH-JOY_1ARTS1_007,SCH-JOY_1ARTS1_010,1,0,1.0,SCH-JOY,1ARTS1
SCH-JOY_1ARTS1_007,SCH-JOY_1ARTS1_013,1,0,1.0,SCH-JOY,1ARTS1
SCH-JOY_1ARTS1_007,SCH-JOY_1ARTS1_024,2,1,1.0,SCH-JOY,1ARTS1
SCH-JOY_1ARTS1_007,SCH-JOY_1ARTS1_028,1,0,1.0,SCH-JOY,1ARTS1
SCH-JOY_1ARTS1_008,SCH-JOY_1ARTS1_009,2,1,1.0,SCH-JOY,1ARTS1
SCH-JOY_1ARTS1_008,SCH-JOY_1ARTS1_010,2,1,1.0,SCH-JOY,1ARTS1
SCH-JOY_1ARTS1_008,SCH-JOY_1ARTS1_013,1,0,1.0,SCH-JOY,1ARTS1
SCH-JOY_1ARTS1_008,SCH-JOY_1ARTS1_015,1,0,1.0,SCH-JOY,1ARTS1
SCH-JOY_1ARTS1_008,SCH-JOY_1ARTS1_017,1,0,1.0,SCH-JOY,1ARTS1
SCH-JOY_1ARTS1_008,SCH-JOY_1ARTS1_021,2,1,1.0,SCH-JOY,1ARTS1
SCH-JOY_1ARTS1_008,SCH-JOY_1ARTS1_031,1,0,1.0,SCH-JOY,1ARTS1
SCH-JOY_1ARTS1_009,SCH-JOY_1ARTS1_010,1,0,1.0,SCH-JOY,1ARTS1
SCH-JOY_1ARTS1_009,SCH-JOY_1ARTS1_017,2,1,1.0,SCH-JOY,1ARTS1
SCH-JOY_1ARTS1_009,SCH-JOY_1ARTS1_021,2,1,1.0,SCH-JOY,1ARTS1
SCH-JOY_1ARTS1_010,SCH-JOY_1ARTS1_011,1,0,1.0,SCH-JOY,1ARTS1
SCH-JOY_1ARTS1_010,SCH-JOY_1ARTS1_021,1,0,1.0,SCH-JOY,1ARTS1
SCH-JOY_1ARTS1_010,SCH-JOY_1ARTS1_023,1,0,1.0,SCH-JOY,1ARTS1
SCH-JOY_1ARTS1_011,SCH-JOY_1ARTS1_012,2,1,1.0,SCH-JOY,1ARTS1
SCH-JOY_1ARTS1_011,SCH-JOY_1ARTS1_014,1,0,1.0,SCH-JOY,1ARTS1
SCH-JOY_1ARTS1_011,SCH-JOY_1ARTS1_022,1,0,1.0,SCH-JOY,1ARTS1
SCH-JOY_1ARTS1_011,SCH-JOY_1ARTS1_024,1,0,1.0,SCH-JOY,1ARTS1
SCH-JOY_1ARTS1_011,SCH-JOY_1ARTS1_026,1,0,1.0,SCH-JOY,1ARTS1
SCH-JOY_1ARTS1_012,SCH-JOY_1ARTS1_014,1,0,1.0,SCH-JOY,1ARTS1
SCH-JOY_1ARTS1_012,SCH-JOY_1ARTS1_022,2,1,1.0,SCH-JOY,1ARTS1
SCH-JOY_1ARTS1_012,SCH-JOY_1ARTS1_023,2,1,1.0,SCH-JOY,1ARTS1
SCH-JOY_1ARTS1_012,SCH-JOY_1ARTS1_024,1,0,1.0,SCH-JOY,1ARTS1
SCH-JOY_1ARTS1_013,SCH-JOY_1ARTS1_014,1,0,1.0,SCH-JOY,1ARTS1
SCH-JOY_1ARTS1_013,SCH-JOY_1ARTS1_015,2,1,1.0,SCH-JOY,1ARTS1
SCH-JOY_1ARTS1_013,SCH-JOY_1ARTS1_024,1,0,1.0,SCH-JOY,1ARTS1
SCH-JOY_1ARTS1_013,SCH-JOY_1ARTS1_028,1,0,1.0,SCH-JOY,1ARTS1
SCH-JOY_1ARTS1_014,SCH-JOY_1ARTS1_019,1,0,1.0,SCH-JOY,1ARTS1
SCH-JOY_1ARTS1_015,SCH-JOY_1ARTS1_016,1,0,1.0,SCH-JOY,1ARTS1
SCH-JOY_1ARTS1_016,SCH-JOY_1ARTS1_019,1,0,1.0,SCH-JOY,1ARTS1
SCH-JOY_1ARTS1_016,SCH-JOY_1ARTS1_022,1,0,1.0,SCH-JOY,1ARTS1
SCH-JOY_1ARTS1_016,SCH-JOY_1ARTS1_023,1,0,1.0,SCH-JOY,1ARTS1
SCH-JOY_1ARTS1_016,SCH-JOY_1ARTS1_028,1,0,1.0,SCH-JOY,1ARTS1
SCH-JOY_1ARTS1_017,SCH-JOY_1ARTS1_018,1,0,1.0,SCH-JOY,1ARTS1
SCH-JOY_1ARTS1_017,SCH-JOY_1ARTS1_019,2,1,1.0,SCH-JOY,1ARTS1
SCH-JOY_1ARTS1_017,SCH-JOY_1ARTS1_020,1,0,1.0,SCH-JOY,1ARTS1
SCH-JOY_1ARTS1_017,SCH-JOY_1ARTS1_021,2,1,1.0,SCH-JOY,1ARTS1
SCH-JOY_1ARTS1_017,SCH-JOY_1ARTS1_025,1,0,1.0,SCH-JOY,1ARTS1
SCH-JOY_1ARTS1_018,SCH-JOY_1ARTS1_020,1,0,1.0,SCH-JOY,1ARTS1
SCH-JOY_1ARTS1_018,SCH-JOY_1ARTS1_023,1,0,1.0,SCH-JOY,1ARTS1
SCH-JOY_1ARTS1_018,SCH-JOY_1ARTS1_025,1,0,1.0,SCH-JOY,1ARTS1
SCH-JOY_1ARTS1_018,SCH-JOY_1ARTS1_028,1,0,1.0,SCH-JOY,1ARTS1
SCH-JOY_1ARTS1_018,SCH-JOY_1ARTS1_029,1,0,1.0,SCH-JOY,1ARTS1
SCH-JOY_1ARTS1_019,SCH-JOY_1ARTS1_020,2,1,1.0,SCH-JOY,1ARTS1
SCH-JOY_1ARTS1_019,SCH-JOY_1ARTS1_023,1,0,1.0,SCH-JOY,1ARTS1
SCH-JOY_1ARTS1_020,SCH-JOY_1ARTS1_021,1,0,1.0,SCH-JOY,1ARTS1
SCH-JOY_1ARTS1_020,SCH-JOY_1ARTS1_022,1,0,1.0,SCH-JOY,1ARTS1
SCH-JOY_1ARTS1_020,SCH-JOY_1ARTS1_023,1,0,1.0,SCH-JOY,1ARTS1
SCH-JOY_1ARTS1_020,SCH-JOY_1ARTS1_024,1,0,1.0,SCH-JOY,1ARTS1
